"parkingstreetkey","USRN","StreetName","parkingZoneKey"
"4116","8401812","Regency Place","43"
"844","8401812","Regency Place","43"
"845","8401812","Regency Place","63"
"913","8401813","Rutland Mews East","4"
"4170","8401813","Rutland Mews East","4"
"6450","8401813","Rutland Mews East","4"
"2397","8401814","Horseshoe Yard","47"
"943","8401815","St George's Fields","50"
"4294","8401815","St George's Fields","50"
"6520","8401815","St George's Fields","50"
"2087","8401816","Excel Court","57"
"3231","8401816","Excel Court","57"
"5939","8401816","Excel Court","57"
"1573","8401817","Albany","47"
"4682","8401817","Albany","47"
"5534","8401817","Albany","47"
"1992","8401818","Eagle Place","47"
"3152","8401818","Eagle Place","47"
"5894","8401818","Eagle Place","47"
"2053","8401819","Elizabeth Court","39"
"2054","8401819","Elizabeth Court","63"
"3205","8401819","Elizabeth Court","42"
"5921","8401819","Elizabeth Court","42"
"2994","8401820","Colour Court","47"
"3218","8401821","Engine Court","47"
"2131","8401822","Friary Court","47"
"5962","8401822","Friary Court","47"
"3273","8401822","Friary Court","47"
"624","8401823","Belgravia Garage","3"
"2663","8401823","Belgravia Garage","3"
"1249","8401826","Blore Court","57"
"2710","8401826","Blore Court","57"
"5624","8401826","Blore Court","57"
"1399","8401829","Botts Mews","14"
"2721","8401829","Botts Mews","14"
"4935","8401829","Botts Mews","14"
"2472","8401830","Banbury Court","57"
"2628","8401830","Banbury Court","57"
"5575","8401830","Banbury Court","57"
"1798","8401831","Conduit Court","57"
"5797","8401831","Conduit Court","57"
"2995","8401831","Conduit Court","57"
"1572","8401832","Burdett Mews","14"
"2807","8401832","Burdett Mews","14"
"4937","8401832","Burdett Mews","14"
"1490","8401833","Brewer's Green","41"
"1491","8401833","Brewer's Green","63"
"2746","8401833","Brewer's Green","42"
"5646","8401833","Brewer's Green","42"
"1571","8401834","Buonaparte Mews","2"
"2806","8401834","Buonaparte Mews","2"
"5686","8401834","Buonaparte Mews","2"
"1576","8401835","Burlington Close","30"
"2810","8401835","Burlington Close","30"
"5689","8401835","Burlington Close","30"
"154","8401836","Broadley Terrace","15"
"5260","8401836","Broadley Terrace","11"
"5657","8401836","Broadley Terrace","11"
"1507","8401836","Broadley Terrace","15"
"2765","8401836","Broadley Terrace","11"
"1506","8401837","Broadley Street","15"
"2764","8401837","Broadley Street","15"
"5259","8401837","Broadley Street","12"
"5656","8401837","Broadley Street","12"
"1591","8401838","Cambridge Circus","57"
"2822","8401838","Cambridge Circus","57"
"5394","8401838","Cambridge Circus","57"
"1782","8401839","Cockpit Steps","41"
"1783","8401839","Cockpit Steps","63"
"2989","8401839","Cockpit Steps","42"
"5794","8401839","Cockpit Steps","42"
"1818","8401840","Cornwall Terrace","71"
"3013","8401840","Cornwall Terrace","74"
"2057","8401841","Elmfield Way","29"
"3209","8401841","Elmfield Way","29"
"4670","8401842","Ada Court","29"
"4674","8401843","Adelaide Street","57"
"5529","8401843","Adelaide Street","57"
"1499","8401843","Adelaide Street","57"
"2294","8401844","Audley Square","47"
"2610","8401844","Audley Square","47"
"5565","8401844","Audley Square","47"
"1547","8401845","Buckingham Arcade","57"
"2792","8401845","Buckingham Arcade","57"
"5676","8401845","Buckingham Arcade","57"
"1534","8401846","Bruckner Street","30"
"2779","8401846","Bruckner Street","30"
"5667","8401846","Bruckner Street","30"
"1602","8401847","Caradoc Close","13"
"2831","8401847","Caradoc Close","13"
"4909","8401847","Caradoc Close","13"
"1614","8401848","Carlton Mews","47"
"2842","8401848","Carlton Mews","29"
"1821","8401851","Coryton Path","30"
"3015","8401851","Coryton Path","30"
"5807","8401851","Coryton Path","30"
"1721","8401852","Churchill Gardens Estate","2"
"2938","8401852","Churchill Gardens Estate","2"
"5760","8401852","Churchill Gardens Estate","2"
"1233","8401853","Ulster Terrace","70"
"4461","8401853","Ulster Terrace","74"
"3091","8401854","Denman Place","57"
"763","8401855","Primrose Hill Bridge","29"
"6383","8401855","Primrose Hill Bridge","29"
"4047","8401855","Primrose Hill Bridge","29"
"4048","8401855","Primrose Hill Bridge","74"
"1336","8401857","Waverton Street","47"
"4536","8401857","Waverton Street","47"
"5303","8401857","Waverton Street","47"
"837","8401858","Red Lion Yard","47"
"4110","8401858","Red Lion Yard","47"
"6409","8401858","Red Lion Yard","47"
"881","8401859","Romney Mews","51"
"882","8401859","Romney Mews","63"
"6430","8401859","Romney Mews","51"
"4143","8401859","Romney Mews","51"
"896","8401860","Royal Opera Arcade","47"
"4155","8401860","Royal Opera Arcade","47"
"6439","8401860","Royal Opera Arcade","47"
"1016","8401861","Seaforth Place","75"
"1017","8401861","Seaforth Place","63"
"4201","8401861","Seaforth Place","42"
"6473","8401861","Seaforth Place","42"
"936","8401862","St Christopher's Place","52"
"4287","8401862","St Christopher's Place","52"
"6515","8401862","St Christopher's Place","52"
"2529","8401863","The Lane","29"
"4418","8401863","The Lane","29"
"6584","8401863","The Lane","29"
"2420","8401864","Hyde Park Corner","71"
"3511","8401864","Hyde Park Corner","47"
"3512","8401864","Hyde Park Corner","74"
"6104","8401864","Hyde Park Corner","47"
"2274","8401865","Grove End Gardens","29"
"3393","8401865","Grove End Gardens","29"
"6037","8401865","Grove End Gardens","29"
"2838","8401866","Carlton Bridge","30"
"5706","8401866","Carlton Bridge","30"
"623","8401868","Oxford Circus","47"
"3930","8401868","Oxford Circus","47"
"3931","8401868","Oxford Circus","52"
"5393","8401868","Oxford Circus","47"
"2415","8401869","Hungerford Lane","57"
"3507","8401869","Hungerford Lane","57"
"6100","8401869","Hungerford Lane","57"
"2432","8401870","India Place","57"
"3524","8401870","India Place","57"
"6111","8401870","India Place","57"
"2536","8401871","Langley Court","57"
"3624","8401871","Langley Court","57"
"6160","8401871","Langley Court","57"
"510","8401872","Mount Street Mews","47"
"3835","8401872","Mount Street Mews","47"
"6285","8401872","Mount Street Mews","47"
"690","8401873","Pennymore Walk","30"
"3990","8401873","Pennymore Walk","30"
"6355","8401873","Pennymore Walk","30"
"808","8401874","Queen's Grove Studios","29"
"4076","8401874","Queen's Grove Studios","29"
"6398","8401874","Queen's Grove Studios","29"
"806","8401875","Queen's Walk","73"
"4082","8401875","Queen's Walk","74"
"4097","8401876","Randolph Court","29"
"826","8401877","Ranelagh Cottages","3"
"4103","8401877","Ranelagh Cottages","3"
"6406","8401877","Ranelagh Cottages","3"
"1955","8401878","Dover Yard","47"
"3120","8401878","Dover Yard","47"
"5873","8401878","Dover Yard","47"
"6155","8401879","Lanesborough Place","3"
"2530","8401879","Lanesborough Place","3"
"3618","8401879","Lanesborough Place","3"
"862","8401880","Richmond Terrace Mews","57"
"4130","8401880","Richmond Terrace Mews","57"
"6421","8401880","Richmond Terrace Mews","57"
"924","8401881","Saddle Yard","47"
"4180","8401881","Saddle Yard","47"
"6458","8401881","Saddle Yard","47"
"4263","8401882","Southwick Yard","50"
"4265","8401883","Sparke's Cottages","3"
"3341","8401885","Great Cloisters","42"
"3759","8401886","Marylebone Flyover","15"
"3760","8401886","Marylebone Flyover","16"
"3761","8401886","Marylebone Flyover","51"
"5028","8401886","Marylebone Flyover","16"
"5029","8401886","Marylebone Flyover","16"
"509","8401887","Mount Street","47"
"4845","8401887","Mount Street","47"
"3833","8401887","Mount Street","47"
"646","8401888","Palmer Street","41"
"647","8401888","Palmer Street","63"
"3958","8401888","Palmer Street","42"
"6340","8401888","Palmer Street","42"
"1890","8401890","Abbots Manor Estate","2"
"4659","8401890","Abbots Manor Estate","2"
"1598","8401891","Albany Street","51"
"4684","8401891","Albany Street","51"
"5535","8401891","Albany Street","51"
"277","8401892","Barrie Estate","17"
"2636","8401892","Barrie Estate","17"
"1424","8401893","Boundary Road Estate","29"
"2885","8401895","Chantry Close","30"
"3330","8401896","Grand Buildings","57"
"5996","8401896","Grand Buildings","57"
"1773","8401897","Clifton Hill Studios","29"
"2978","8401897","Clifton Hill Studios","29"
"5785","8401897","Clifton Hill Studios","29"
"2016","8401898","Ebury Bridge Estate","3"
"3174","8401898","Ebury Bridge Estate","3"
"5907","8401898","Ebury Bridge Estate","3"
"3327","8401899","Graces Mews","29"
"3422","8401900","Hanover Yard","47"
"3506","8401902","Hungerford Bridge","57"
"6099","8401902","Hungerford Bridge","57"
"2265","8401903","Athens Gardens","30"
"2607","8401903","Athens Gardens","30"
"5562","8401903","Athens Gardens","30"
"2490","8401904","Kincardine Gardens","30"
"3576","8401904","Kincardine Gardens","30"
"6138","8401904","Kincardine Gardens","30"
"6660","8401905","Westbourne Bridge","16"
"4560","8401905","Westbourne Bridge","16"
"329","8401906","Lord Hill's Bridge","14"
"3679","8401906","Lord Hill's Bridge","14"
"3680","8401906","Lord Hill's Bridge","28"
"4968","8401906","Lord Hill's Bridge","14"
"971","8401907","St Martin's Mews","57"
"4317","8401907","St Martin's Mews","57"
"6530","8401907","St Martin's Mews","57"
"4349","8401908","Station Approach Baker Street","15"
"6550","8401908","Station Approach Baker Street","15"
"4350","8401909","Station Forecourt Charing Cross","57"
"6551","8401909","Station Forecourt Charing Cross","57"
"381","8401910","The Mall Approach","47"
"6586","8401910","The Mall Approach","57"
"4422","8401910","The Mall Approach","57"
"4449","8401911","Treasury Passage","74"
"2116","8401914","Fordingley Road","30"
"3258","8401914","Fordingley Road","30"
"5955","8401914","Fordingley Road","30"
"465","8401915","Minera Mews","3"
"6260","8401915","Minera Mews","3"
"3793","8401915","Minera Mews","3"
"1515","8401916","Broad Walk, Regent's Park","75"
"2762","8401916","Broad Walk, Regent's Park","74"
"1957","8401918","Dowland Street","30"
"3122","8401918","Dowland Street","30"
"5874","8401918","Dowland Street","30"
"3651","8401920","Lisson Cottages","15"
"384","8401921","Malvern Gardens","30"
"3724","8401921","Malvern Gardens","30"
"6222","8401921","Malvern Gardens","30"
"387","8401922","Man In Moon Passage","75"
"3726","8401922","Man In Moon Passage","47"
"6224","8401922","Man In Moon Passage","47"
"889","8401923","Rotten Row","71"
"4149","8401923","Rotten Row","74"
"3304","8401924","Gilpin Close","15"
"5983","8401924","Gilpin Close","15"
"5997","8401925","Grand Union Close","30"
"3331","8401925","Grand Union Close","30"
"2197","8401925","Grand Union Close","30"
"3466","8401926","Hermes Close","30"
"1298","8401927","Walmer Street","51"
"4505","8401927","Walmer Street","51"
"6633","8401927","Walmer Street","51"
"93","8401928","St Michael's Street","16"
"979","8401928","St Michael's Street","16"
"4325","8401928","St Michael's Street","18"
"4730","8401928","St Michael's Street","16"
"5047","8401928","St Michael's Street","16"
"5061","8401928","St Michael's Street","18"
"6537","8401928","St Michael's Street","18"
"1925","8401929","Desborough Street","24"
"1926","8401929","Desborough Street","24"
"6751","8401929","Desborough Street","28"
"2123","8401930","Fountain Square","2"
"3267","8401930","Fountain Square","2"
"5958","8401930","Fountain Square","2"
"225","8401931","Gayfere Street","40"
"2149","8401931","Gayfere Street","40"
"2150","8401931","Gayfere Street","63"
"5325","8401931","Gayfere Street","42"
"5973","8401931","Gayfere Street","42"
"3288","8401931","Gayfere Street","42"
"4063","8401932","Princess Louise Close","15"
"4064","8401932","Princess Louise Close","15"
"3245","8401933","Fernleigh Close","30"
"3603","8401935","Lanark Mews","29"
"4169","8401936","Rutland Mews","29"
"3555","8401937","Kelly Mews","30"
"3819","8401938","Moreton Close","2"
"3614","8401939","Lancaster Walk","74"
"3687","8401940","Lover's Walk","74"
"3741","8401941","Marble Arch Processional","74"
"2671","8401942","Berkeley Arcade","15"
"2791","8401943","Buck Hill Walk","74"
"2881","8401944","Chancellors Mews","30"
"3059","8401945","Dalkeith Court","39"
"3255","8401946","Fleming Close","30"
"3468","8401947","Heron Place","52"
"6075","8401947","Heron Place","52"
"3481","8401948","Hindon Place","2"
"3702","8401949","Luscombe Mews","2"
"3747","8401950","Marks Yard","52"
"3872","8401951","North Flower Walk","74"
"766","8401953","Princes Arcade","47"
"4052","8401953","Princes Arcade","47"
"6384","8401953","Princes Arcade","47"
"767","8401954","Princes Court","75"
"4053","8401954","Princes Court","57"
"6385","8401954","Princes Court","57"
"803","8401955","Queen's Square Mews","41"
"4080","8401955","Queen's Square Mews","42"
"6399","8401955","Queen's Square Mews","42"
"4141","8401957","Rodney Arcade","2"
"4251","8401959","South Bruton Mews","47"
"4266","8401961","Speakers Corner","74"
"4337","8401962","Stafford Passage","47"
"4404","8401963","Tavistock Court","57"
"4489","8401964","Victoria Place","2"
"4542","8401965","Wellington Arch Processional","74"
"4592","8401966","White Bear Yard","57"
"3228","8401967","Eton Plaza","29"
"4653","8401968","2b Kilburn Park Road","29"
"6246","8401970","Marylebone Station Forecourt","15"
"3768","8401970","Marylebone Station Forecourt","15"
"680","8401971","Palgrave Gardens","15"
"6338","8401971","Palgrave Gardens","15"
"3954","8401971","Palgrave Gardens","15"
"2734","8401973","Bowater House Service Road","74"
"4564","8401974","Westbourne Green Sports Complex","13"
"4929","8401974","Westbourne Green Sports Complex","13"
"3942","8401975","Paddington Goods South","16"
"3941","8401976","Paddington Goods North","28"
"631","8401977","Paddington Basin Service Road","16"
"3939","8401977","Paddington Basin Service Road","16"
"4373","8401978","Sussex Gardens Service Road","50"
"894","8401979","Royal Albert Hall Steps","3"
"4153","8401979","Royal Albert Hall Steps","5"
"6437","8401979","Royal Albert Hall Steps","5"
"2892","8401981","Chapter Chambers","42"
"2585","8401982","Apsley House Service Road","29"
"4544","8401983","Wellington Court Service Road","29"
"2729","8401984","Bourne Mews","52"
"2897","8401985","Charlbert Street Bridge","74"
"4570","8401986","Westbourne Park Station Road","13"
"4931","8401986","Westbourne Park Station Road","13"
"3944","8401987","Paddington Station Passage","16"
"4521","8401989","Warwick Place Garages","28"
"3609","8401990","Lancaster Gate Service Road","17"
"2976","8401991","Clifton Gardens Service Road","29"
"5783","8401991","Clifton Gardens Service Road","29"
"3919","8401992","Ormonde Court","29"
"3966","8401993","Park Lane Service Road","47"
"3587","8401994","Kingsgate Parade Service Road","42"
"4494","8401995","Victoria Street Service Road","42"
"4152","8401996","Royal Academy Of Arts Service Road","47"
"3788","8401997","Milkmaid Passage","47"
"4355","8401998","Stornaway House Access Road","47"
"2876","8401999","Central St Martin's College Access Road","57"
"2589","8402000","Archer Street Chambers","57"
"2590","8402001","Archer Street Works","57"
"2394","8402002","Horse Guards Parade","71"
"3495","8402002","Horse Guards Parade","74"
"2872","8402003","Caxton House Access Road","42"
"2598","8402004","Artillery Place","42"
"3792","8402005","Millbank Tower Service Road","39"
"6192","8402006","Long Acre Walkway","57"
"3676","8402006","Long Acre Walkway","57"
"3940","8402007","Paddington Goods Central","16"
"1970","8402009","Andrews Crosse","57"
"2581","8402009","Andrews Crosse","57"
"3260","8402010","Formosa Street Bridge","28"
"3261","8402010","Formosa Street Bridge","29"
"5956","8402010","Formosa Street Bridge","29"
"4645","8402011","Yarmouth Place Private Section","47"
"3949","8402013","Palace Court Private Section","14"
"3605","8402014","Lanark Place Private Section","9"
"4377","8402016","Sussex Mews West Private Section","50"
"3475","8402017","Hill Road Private Section","29"
"4324","8402018","St Michael's Mews Hyde Park","16"
"3616","8402019","Lancefield Street Private Section","30"
"2722","8402020","Botts Mews Private Section","14"
"3945","8402021","Paddington Station Service Road","16"
"4375","8402022","Sussex Mews East Private Section","50"
"4689","8402023","Albion Mews Private Section","50"
"2952","8402024","Clarendon Mews Private Section","50"
"3002","8402025","Connaught Close Private Section","50"
"4633","8402026","Wood's Mews Private Section","47"
"4126","8402027","Rex Place Private Section","47"
"4171","8402028","Rutland Mews East Private Section","4"
"2942","8402029","Churton Street Private Section","2"
"3240","8402031","Falconberg Mews Private Section","57"
"4161","8402032","Rupert Street Private Section","57"
"3968","8402033","Park Place Private Section","47"
"3974","8402034","Park Square Mews West","51"
"2860","8402035","Catherine Place Private Section","42"
"3894","8402037","Old Brewer's Yard","57"
"4057","8402038","Princes Gate Court","5"
"4439","8402039","Tollgate Gardens","29"
"6596","8402039","Tollgate Gardens","29"
"3446","8402040","Harvey's Buildings Service Road","57"
"1303","8402041","Bolney Gate","75"
"2714","8402041","Bolney Gate","4"
"5627","8402041","Bolney Gate","4"
"1897","8402042","Dean's Place","2"
"3080","8402042","Dean's Place","2"
"5844","8402042","Dean's Place","2"
"3712","8402044","Mac Farren Place Private Section","74"
"4273","8402045","Spring Gardens Private Section","57"
"3183","8402046","Eccleston Place Private Section","3"
"874","8402047","Bessborough Place","2"
"2681","8402047","Bessborough Place","2"
"5609","8402047","Bessborough Place","2"
"3583","8402048","Kingly Court Private Section","57"
"4359","8402049","Strand Lane Private Section","57"
"4246","8402050","Smith's Court Private Section","57"
"4268","8402051","Spencer Place Private Section","42"
"3619","8402052","Lanesborough Place Private Section","3"
"2968","8402053","Cleveland Row Private Section","47"
"2712","8402054","Blue Ball Yard Private Section","47"
"3379","8402055","Groom Place Private Section","3"
"2726","8402056","Bourdon Place Private Section","47"
"2708","8402057","Bloomfield Place Private Section","47"
"3155","8402058","Easleys Mews Private Section","52"
"3607","8402059","Lancashire Court Private Section","47"
"3541","8402060","Jay Mews Private Section","5"
"4055","8402061","Princes Gardens Private Section","4"
"3334","8402062","Grantham Place Private Section","47"
"4224","8402063","Shepherd Market Private Section","47"
"4448","8402064","Transept Street Private Section","51"
"3444","8402065","Harrow Street Private Section","15"
"4425","8402066","The Marlowes Private Section","29"
"4661","8402067","Abercorn Close Private Section","29"
"2945","8402068","Circus Road Service Road","29"
"5764","8402068","Circus Road Service Road","29"
"2888","8402069","Chapel Side Private Section","14"
"3429","8402070","Harbet Road Private Section","16"
"3121","8402071","Dover Yard Private Section","47"
"3845","8402072","New Burlington Mews Private Section","47"
"4612","8402073","Wilton Mews Private Section","3"
"4527","8402074","Warwick Square Mews Private Section","2"
"2827","8402095","Canon Row Private Section","57"
"3095","8402096","Derby Gate Private Section","57"
"4311","8402097","St Luke's Road Private Section","13"
"3050","8402098","Cundy Street Private Section","3"
"3302","8402099","Gillingham Row Private Section","2"
"3822","8402100","Moreton Street Private Section","2"
"3516","8402101","Hyde Park Gardens Private Section","50"
"4078","8402102","Queen's Mews Private Section","14"
"4627","8402103","Winsland Street Private Section","16"
"4181","8402104","Sainsbury's Wing","57"
"6459","8402104","Sainsbury's Wing","57"
"2830","8402105","Capland Street Private Section","15"
"5197","8402106","Casey Close","15"
"2855","8402106","Casey Close","11"
"6479","8402107","Severn Avenue","30"
"4209","8402107","Severn Avenue","30"
"4388","8402108","Swain Street","11"
"5203","8402108","Swain Street","15"
"5506","8402109","Bledlow Close","12"
"5590","8402109","Bledlow Close","12"
"3889","8402110","Octavia Mews","30"
"6271","8402111","Montaigne Close","39"
"3807","8402111","Montaigne Close","39"
"5828","8402112","Curzon Square","47"
"3055","8402112","Curzon Square","47"
"1138","8402113","Bliss Mews","30"
"2701","8402113","Bliss Mews","30"
"5620","8402113","Bliss Mews","30"
"3907","8402114","Onslow Close","30"
"6323","8402114","Onslow Close","30"
"4401","8402115","Tatham Place","29"
"1020","8402116","Selby Square","30"
"4204","8402116","Selby Square","30"
"6475","8402116","Selby Square","30"
"3547","8402117","John Fearon Walk","30"
"4440","8402118","Tolhurst Drive","30"
"6597","8402118","Tolhurst Drive","30"
"4188","8402119","Sandby Road","16"
"4220","8402120","Sheldon Square","16"
"1162","8402121","Symphony Mews","30"
"4394","8402121","Symphony Mews","30"
"6571","8402121","Symphony Mews","30"
"6549","8402122","Stansbury Square","30"
"5504","8402122","Stansbury Square","30"
"5505","8402123","Verdi Crescent","30"
"6621","8402123","Verdi Crescent","30"
"5507","8402128","Bernhardt Crescent","11"
"5607","8402128","Bernhardt Crescent","11"
"1514","8402143","Broad Walk Hyde Park","71"
"133","8402154","Victoria Embankment Gardens Whitehall","57"
"1272","8402154","Victoria Embankment Gardens Whitehall","57"
"22","XXXX","Not Recorded","39"
"28","XXXX","Not Recorded","57"
"41","XXXX","Not Recorded","52"
"57","XXXX","Not Recorded","47"
"127","XXXX","Not Recorded","29"
"171","XXXX","Not Recorded","4"
"5389","XXXX","Not Recorded","51"
"5390","XXXX","Not Recorded","74"
"6747","XXXX","Not Recorded","2"
"6748","XXXX","Not Recorded","2"
"2761","XXXX","Not Recorded","74"
"5368","XXXX","Not Recorded","29"
"5369","XXXX","Not Recorded","15"
"5370","XXXX","Not Recorded","30"
"5388","XXXX","Not Recorded","42"
"2437","XXXX","Not Recorded","71"
"2439","XXXX","Not Recorded","14"
"2474","XXXX","Not Recorded","74"
"2526","XXXX","Not Recorded","71"
"2534","XXXX","Not Recorded","74"
"2542","XXXX","Not Recorded","15"
"2402","XXXX","Not Recorded","40"
"2403","XXXX","Not Recorded","63"
"2404","XXXX","Not Recorded","57"
"2414","XXXX","Not Recorded","57"
"2431","XXXX","Not Recorded","5"
"2434","XXXX","Not Recorded","29"
"2243","XXXX","Not Recorded","3"
"2264","XXXX","Not Recorded","47"
"2291","XXXX","Not Recorded","15"
"2293","XXXX","Not Recorded","29"
"2295","XXXX","Not Recorded","15"
"2379","XXXX","Not Recorded","51"
"2103","XXXX","Not Recorded","30"
"2108","XXXX","Not Recorded","15"
"2154","XXXX","Not Recorded","29"
"2186","XXXX","Not Recorded","74"
"2196","XXXX","Not Recorded","57"
"2233","XXXX","Not Recorded","71"
"2041","XXXX","Not Recorded","2"
"2045","XXXX","Not Recorded","74"
"2075","XXXX","Not Recorded","4"
"2081","XXXX","Not Recorded","57"
"2099","XXXX","Not Recorded","74"
"2102","XXXX","Not Recorded","74"
"1939","XXXX","Not Recorded","29"
"1946","XXXX","Not Recorded","2"
"1950","XXXX","Not Recorded","39"
"1951","XXXX","Not Recorded","63"
"1964","XXXX","Not Recorded","30"
"2032","XXXX","Not Recorded","75"
"1804","XXXX","Not Recorded","50"
"1817","XXXX","Not Recorded","2"
"1848","XXXX","Not Recorded","51"
"1866","XXXX","Not Recorded","75"
"1876","XXXX","Not Recorded","13"
"1921","XXXX","Not Recorded","29"
"1709","XXXX","Not Recorded","75"
"1736","XXXX","Not Recorded","71"
"1768","XXXX","Not Recorded","57"
"1786","XXXX","Not Recorded","29"
"1795","XXXX","Not Recorded","40"
"1796","XXXX","Not Recorded","63"
"1599","XXXX","Not Recorded","15"
"1601","XXXX","Not Recorded","15"
"1626","XXXX","Not Recorded","74"
"1644","XXXX","Not Recorded","4"
"1651","XXXX","Not Recorded","4"
"1673","XXXX","Not Recorded","57"
"1484","XXXX","Not Recorded","57"
"1501","XXXX","Not Recorded","74"
"1532","XXXX","Not Recorded","51"
"1578","XXXX","Not Recorded","14"
"1579","XXXX","Not Recorded","14"
"1594","XXXX","Not Recorded","15"
"1458","XXXX","Not Recorded","51"
"1462","XXXX","Not Recorded","71"
"1464","XXXX","Not Recorded","71"
